cert_id,person_id,transition_id,cert_name,provider,hours,completion_date,is_industry_credential
2022,891,1756,Cisco CCNA,Amazon,23,2022-12-28,1
2023,948,1871,Tableau Desktop Specialist,LinkedIn Learning,63,2023-02-10,1
2024,948,1871,Certified Scrum Master,Amazon,48,2023-03-15,1
2025,948,1871,Microsoft Excel Expert,Coursera,63,2019-02-12,0
2026,25,58,Cisco CCNA,Coursera,69,2015-04-25,0
2027,1010,2005,Cisco CCNA,edX,71,2018-05-28,0
2028,1193,2365,AWS Certified Solutions Architect,Coursera,59,2016-09-09,0
2029,69,141,Udemy Python Bootcamp,edX,99,2021-06-10,1
2030,885,1746,Microsoft Excel Expert,IBM,40,2023-06-04,0
2031,1355,2679,PMI CAPM,Google,26,2024-06-24,0
2032,1355,2679,AWS Certified Solutions Architect,Pluralsight,26,2023-03-09,1
2033,367,732,IBM Data Science Professional,Pluralsight,99,2016-11-03,0
2034,506,1000,CompTIA A+,IBM,18,2017-09-26,1
2035,851,1669,PMI CAPM,Coursera,39,2022-01-26,1
2036,1316,2604,Udemy Python Bootcamp,Pluralsight,13,2016-10-31,1
2037,1316,2604,CompTIA A+,Microsoft,63,2021-04-25,0
2038,384,764,Cisco CCNA,Cisco,14,2019-10-26,0
2039,384,764,Tableau Desktop Specialist,Pluralsight,29,2024-04-25,1
2040,384,764,CompTIA A+,Amazon,49,2023-03-05,1
2041,735,1436,IBM Data Science Professional,Udemy,15,2017-08-13,1
2042,718,1401,Udemy Python Bootcamp,IBM,13,2015-03-20,1
2043,1336,2640,IBM Data Science Professional,Amazon,75,2016-10-05,0
2044,1336,2640,Udemy Python Bootcamp,Google,38,2017-06-11,0
2045,1336,2640,IBM Data Science Professional,Google,87,2019-06-20,1
2046,455,894,Certified Scrum Master,Google,93,2015-12-24,1
2047,455,894,Certified Scrum Master,IBM,9,2017-05-10,1
2048,265,535,CompTIA A+,Amazon,59,2021-05-18,0
2049,76,154,Certified Scrum Master,Google,93,2019-12-08,1
2050,76,154,Certified Scrum Master,Microsoft,19,2020-09-25,0
2051,76,154,Udemy Python Bootcamp,Pluralsight,52,2020-06-19,1
2052,915,1802,Cisco CCNA,Coursera,85,2015-05-28,1
2053,915,1802,Cisco CCNA,edX,25,2015-12-26,0
2054,233,474,Udemy Python Bootcamp,Udemy,13,2020-10-26,1
2055,233,474,Udemy Python Bootcamp,Pluralsight,70,2020-01-12,1
2056,445,875,CompTIA A+,LinkedIn Learning,83,2015-07-14,0
2057,445,875,Power BI Data Analyst,LinkedIn Learning,39,2023-08-19,1
2058,445,875,PMI CAPM,Amazon,92,2015-08-15,0
2059,396,786,Google Data Analytics,Amazon,55,2024-08-02,1
2060,612,1188,IBM Data Science Professional,Cisco,82,2024-12-21,1
2061,612,1188,IBM Data Science Professional,Cisco,41,2024-05-14,1
2062,177,356,Certified Scrum Master,Pluralsight,86,2018-07-21,1
2063,177,356,PMI CAPM,Pluralsight,90,2024-08-30,0
2064,19,41,Udemy Python Bootcamp,IBM,55,2023-06-09,1
2065,19,41,AWS Certified Solutions Architect,Cisco,70,2021-10-30,1
2066,1311,2595,CompTIA A+,LinkedIn Learning,69,2022-10-18,0
2067,1222,2427,Tableau Desktop Specialist,Coursera,17,2019-01-12,0
2068,342,683,Udemy Python Bootcamp,Udemy,62,2023-11-08,0
2069,1348,2663,Microsoft Excel Expert,Cisco,35,2023-09-05,0
2070,1348,2663,AWS Certified Solutions Architect,Amazon,27,2023-02-20,0
2071,880,1736,Cisco CCNA,Amazon,32,2017-04-19,0
2072,880,1736,Certified Scrum Master,Udemy,63,2020-04-09,1
2073,880,1736,Cisco CCNA,IBM,14,2021-06-03,0
2074,596,1155,PMI CAPM,Cisco,94,2016-08-28,0
2075,62,130,Udemy Python Bootcamp,edX,81,2021-08-31,0
2076,62,130,Google Data Analytics,LinkedIn Learning,21,2018-08-26,1
2077,1261,2502,AWS Certified Solutions Architect,Cisco,39,2015-03-23,1
2078,1261,2502,Certified Scrum Master,Coursera,79,2018-06-10,0
2079,1261,2502,Udemy Python Bootcamp,edX,80,2019-10-19,0
2080,273,552,AWS Certified Solutions Architect,Google,83,2019-03-26,0
2081,1209,2397,AWS Certified Solutions Architect,Udemy,41,2023-12-14,0
2082,873,1719,Udemy Python Bootcamp,Udemy,23,2018-09-27,0
2083,1121,2226,Google Data Analytics,IBM,77,2016-01-05,0
2084,1121,2226,AWS Certified Solutions Architect,edX,31,2015-06-20,1
2085,1121,2226,Google Data Analytics,edX,17,2015-07-05,0
2086,1407,2785,IBM Data Science Professional,IBM,64,2024-11-14,1
2087,279,562,Certified Scrum Master,Coursera,96,2016-05-08,0
2088,37,82,PMI CAPM,Google,88,2019-12-14,0
2089,663,1292,AWS Certified Solutions Architect,Microsoft,31,2018-10-20,1
2090,1352,2672,Power BI Data Analyst,Amazon,67,2020-04-28,0
2091,1352,2672,Google Data Analytics,Coursera,97,2017-09-04,0
2092,1090,2168,PMI CAPM,LinkedIn Learning,26,2020-03-23,1
2093,978,1934,Power BI Data Analyst,Udemy,92,2018-11-05,0
2094,739,1443,Tableau Desktop Specialist,Cisco,23,2015-04-21,0
2095,739,1443,Tableau Desktop Specialist,Udemy,42,2023-05-14,1
2096,192,382,Power BI Data Analyst,LinkedIn Learning,43,2019-09-24,1
2097,192,382,Tableau Desktop Specialist,Microsoft,19,2016-10-22,1
2098,192,382,CompTIA A+,IBM,58,2022-06-12,0
2099,920,1810,Cisco CCNA,Coursera,50,2024-08-31,1
2100,920,1810,Google Data Analytics,edX,65,2024-08-20,1
2101,920,1810,Certified Scrum Master,Cisco,97,2022-01-08,0
2102,457,896,Tableau Desktop Specialist,Coursera,56,2020-05-05,0
2103,676,1318,Microsoft Excel Expert,Cisco,77,2019-08-14,0
2104,676,1318,IBM Data Science Professional,Udemy,39,2022-01-12,1
2105,761,1490,PMI CAPM,LinkedIn Learning,41,2021-08-04,0
2106,761,1490,Microsoft Excel Expert,edX,82,2017-08-06,0
2107,1353,2674,Udemy Python Bootcamp,Coursera,53,2023-09-17,0
2108,729,1424,PMI CAPM,Udemy,23,2023-06-13,0
2109,413,811,AWS Certified Solutions Architect,Cisco,32,2018-04-24,0
2110,413,811,Certified Scrum Master,Google,84,2021-02-10,0
2111,413,811,Cisco CCNA,Amazon,30,2016-09-11,0
2112,826,1618,Certified Scrum Master,Coursera,44,2023-11-17,0
2113,826,1618,AWS Certified Solutions Architect,Udemy,29,2021-06-04,0
2114,617,1201,CompTIA A+,Microsoft,73,2017-09-01,1
2115,617,1201,Tableau Desktop Specialist,edX,75,2017-06-21,0
2116,617,1201,Certified Scrum Master,Amazon,27,2020-09-23,1
2117,115,241,AWS Certified Solutions Architect,LinkedIn Learning,69,2017-08-22,1
2118,418,822,IBM Data Science Professional,LinkedIn Learning,68,2022-09-11,0
2119,418,822,CompTIA A+,Microsoft,72,2020-07-26,1
2120,1429,2830,Certified Scrum Master,IBM,32,2021-11-16,0
2121,1429,2830,Certified Scrum Master,Google,82,2015-12-13,0
2122,970,1918,Microsoft Excel Expert,Cisco,72,2015-01-26,1
2123,605,1175,Certified Scrum Master,Amazon,79,2017-10-28,1
2124,605,1175,Microsoft Excel Expert,Coursera,8,2017-03-02,0
2125,1435,2841,Google Data Analytics,IBM,30,2019-04-02,1
2126,90,187,Cisco CCNA,Google,85,2015-08-21,0
